# word	lang_code	lang_name	definition_en	definition_lang	glyph_string
balance	cy	Welsh	balance	cydbwysedd	✼⚚✫▼♡◉▲✩✽⚛⚚✼✧△◒☽✶✮▼✫◇✿◈✾☽◒⚚✼✷✯◑☾✬○◑☾◔☀◎♤✻⚜☆◐✷✯♣◌✧△⚛✽▽✪☼◓◑☾◇✿▽✪☾◑
balance	xh	Xhosa	balance	ibhalansi	✮✶✫▼✪▽○✬✩▲●✭✶✮☯✹✭●✷✯◈✾◌♣◑☾✪▽✹☯✾◈◐☆☯✹✫▼●✭◔☀◆♠✶✮✺⚝◉♡✪▽◌♣◍★♡◉✮✶✶✮☾◑
balance	yi	Yiddish	balance	וואָג	◍★☀◔○✬☀◔✻⚜♠◆✩▲☆◐✮✶◑☾✻⚜☯✹☯✹◈✾☽◒◉♡◐☆✭●◐☆◓☼◈✾✦◕✭●☼◓✻⚜☆◐✿◇✮✶◕✦✽⚛☽◒▼✫
balance	lb	Luxembourgish	balance	Gläichgewiicht	⚛✽◉♡✽⚛◌♣✭●△✧✸✰♡◉▽✪▲✩◇✿☾◑✿◇♣◌▲✩✻⚜☀◔◇✿◍★✩▲▽✪▽✪▲✩◆♠✼⚚◑☾◓☼✰✸✩▲☀◔♤◎◌♣
balance	ny	Nyanja	balance	kutsalira	✯✷⚚✼✹☯♡◉◕✦☯✹◆♠✼⚚✺⚝◔☀◇✿✻⚜◐☆✺⚝☾◑✶✮◆♠⚚✼✺⚝✬○✸✰✺⚝◎♤⚜✻☽◒✪▽♡◉✼⚚✦◕✾◈▽✪◕✦
balance	se	Northern Sami	balance	balance	✧△◌♣✺⚝◉♡✺⚝✿◇✫▼♣◌✼⚚◍★▲✩☀◔☯✹☼◓◌♣◒☽✭●☼◓⚚✼✯✷♠◆◕✦⚜✻☽◒◒☽☆◐✹☯◐☆◐☆✹☯✬○⚝✺
balance	ss	Swati	balance	balance	◕✦♣◌✶✮◔☀★◍⚚✼✰✸◕✦⚜✻☼◓✮✶◉♡◕✦◇✿◌♣▽✪☀◔▼✫✻⚜♡◉◔☀✷✯♤◎◑☾⚛✽☀◔△✧◑☾◍★✼⚚♤◎☀◔
chaos	en	English	chaos	chaos	✻⚜♠◆▽✪▽✪★◍◓☼✿◇◓☼⚝✺◆♠✧△◍★✹☯◉♡○✬◑☾⚜✻♡◉✽⚛✾◈☾◑▽✪◆♠✿◇✾◈✹☯◆♠♤◎✽⚛◆♠○✬⚝✺
chaos	es	Spanish	chaos	caos	✶✮◌♣✭●◌♣◐☆▼✫♤◎✧△☯✹◇✿●✭☆◐◒☽▽✪▼✫◍★◉♡◓☼◌♣✸✰◌♣✿◇✧△▲✩●✭◓☼✪▽◎♤✬○◓☼✹☯☽◒
chaos	ru	Russian	chaos	хаос	✰✸◇✿☆◐✼⚚◎♤✻⚜◓☼✬○◐☆☾◑♠◆◎♤✪▽⚜✻✪▽◇✿☼◓✫▼⚝✺✷✯★◍♡◉◈✾✸✰◇✿★◍✦◕☼◓●✭✾◈⚜✻⚚✼
chaos	fr	French	chaos	chaos	☯✹♠◆◆♠⚚✼☾◑✬○✯✷☆◐☼◓▲✩◈✾◇✿☀◔★◍✬○✽⚛◌♣✷✯✽⚛◓☼◉♡▽✪✮✶✦◕✻⚜☾◑☾◑▼✫◍★✺⚝✦◕✫▼
chaos	de	German	chaos	Chaos	⚝✺✫▼♡◉☽◒☽◒✽⚛◉♡◓☼✯✷◈✾✼⚚△✧☼◓◍★◐☆◌♣▲✩△✧✩▲✦◕★◍▽✪✽⚛☾◑☆◐✯✷⚚✼◈✾◓☼◇✿✺⚝✦◕
chaos	zh-CN	Chinese (Simplified)	chaos	混乱	✷✯✹☯✪▽◎♤◒☽◒☽✧△✯✷◇✿✻⚜●✭✰✸◍★◍★☽◒⚝✺✼⚚✩▲★◍✿◇◎♤◈✾★◍◒☽♣◌○✬✸✰✭●⚜✻◑☾★◍✫▼
chaos	zh-TW	Chinese (Traditional)	chaos	混亂	★◍✧△✦◕◈✾☽◒◔☀⚚✼◇✿✽⚛◓☼☽◒☾◑✾◈✮✶▽✪◓☼✺⚝✸✰◈✾☽◒✶✮⚝✺◒☽♣◌○✬✦◕✩▲⚜✻◈✾✧△▽✪✧△
chaos	hi	Hindi	chaos	अव्यवस्था	▲✩◆♠▼✫✰✸♤◎♣◌◍★♡◉☾◑✶✮✮✶✭●✻⚜✦◕✭●◑☾☀◔☯✹✼⚚☯✹♠◆◐☆◕✦✯✷●✭◑☾✿◇◌♣▽✪♡◉▼✫◆♠
chaos	ar	Arabic	chaos	فوضى	◕✦✼⚚◆♠▽✪◍★✮✶☾◑◐☆✯✷○✬◒☽✹☯✭●★◍◑☾☀◔♠◆✿◇☆◐◎♤◉♡✮✶✶✮◐☆✦◕◆♠✽⚛▽✪✹☯▽✪♣◌✶✮
chaos	pt	Portuguese	chaos	caos	✹☯◒☽◔☀✼⚚⚚✼◎♤✬○◇✿⚚✼✺⚝◓☼⚜✻◒☽✮✶✭●✭●✫▼☀◔△✧▽✪✫▼✧△✼⚚⚝✺✫▼▲✩✹☯○✬✫▼♣◌⚜✻✶✮
chaos	bn	Bengali	chaos	বিশৃঙ্খলা	☼◓◇✿◕✦☾◑◆♠✩▲◑☾●✭✰✸✮✶◆♠▲✩◆♠✪▽◕✦♡◉☾◑◐☆☽◒★◍✧△✸✰◉♡✪▽✧△⚛✽☼◓✺⚝✸✰☾◑♠◆⚝✺
chaos	ja	Japanese	chaos	カオス	♡◉☼◓◑☾⚚✼♡◉✭●✹☯☆◐▲✩★◍✦◕✯✷◉♡☾◑✯✷⚝✺✭●✸✰☯✹✪▽◔☀✯✷◈✾◐☆✽⚛◓☼✬○♠◆✰✸◕✦✫▼✧△
chaos	ko	Korean	chaos	혼돈	★◍✶✮✩▲◉♡☀◔◇✿⚚✼♠◆◎♤☀◔☼◓☆◐✫▼✪▽♣◌◈✾☆◐✧△✭●✧△✺⚝✼⚚⚚✼✮✶★◍✼⚚◈✾▽✪✫▼☾◑✮✶★◍
chaos	it	Italian	chaos	caos	◔☀✼⚚◇✿✺⚝✾◈✧△✰✸♣◌♣◌○✬★◍♠◆✸✰◒☽✬○☽◒✹☯◕✦✩▲◑☾☼◓✺⚝☀◔☾◑✪▽△✧⚚✼✪▽▲✩⚝✺✬○♤◎
chaos	tr	Turkish	chaos	kaos	☾◑✫▼◑☾◆♠◇✿✼⚚✮✶◇✿☼◓✮✶✶✮✷✯◒☽✮✶◈✾☾◑♣◌▲✩✧△☽◒◍★✧△▲✩✹☯◕✦◈✾⚛✽✷✯✦◕✻⚜✬○✽⚛
chaos	vi	Vietnamese	chaos	sự hỗn loạn	☾◑✬○☽◒△✧⚜✻◍★★◍♣◌♡◉♡◉●✭⚜✻▼✫✼⚚✽⚛✶✮♠◆☆◐✸✰✿◇◐☆✭●✰✸◕✦✯✷✿◇◆♠✿◇✾◈☀◔✬○✿◇
chaos	pl	Polish	chaos	chaos	✯✷✾◈⚛✽☾◑✻⚜◑☾✼⚚✭●✻⚜◉♡☽◒✺⚝✶✮◌♣✼⚚✹☯☽◒△✧◕✦★◍◍★◌♣⚚✼✶✮⚚✼✻⚜✭●◒☽◉♡✷✯◍★♣◌
chaos	uk	Ukrainian	chaos	хаос	◇✿✰✸☯✹▼✫✾◈⚜✻★◍✭●⚜✻✦◕✺⚝✹☯◍★♠◆◇✿✸✰●✭☯✹⚝✺⚛✽✫▼◆♠✿◇✭●✫▼⚛✽✾◈♣◌✻⚜♡◉✯✷♣◌
chaos	id	Indonesian	chaos	kekacauan	◔☀✩▲☽◒◆♠♡◉✯✷✧△✧△◔☀✦◕✼⚚▼✫✩▲☯✹✩▲✾◈✿◇♤◎◌♣✹☯♣◌♣◌✸✰⚜✻✼⚚●✭☾◑✪▽⚝✺♠◆▽✪✾◈
chaos	ms	Malay	chaos	huru -hara	◇✿♤◎◑☾✸✰◍★●✭✶✮◌♣⚚✼⚛✽☼◓◔☀◈✾✽⚛◇✿✯✷◓☼◇✿◈✾◕✦◈✾✶✮✿◇✼⚚⚛✽☀◔◈✾☽◒◉♡☯✹◒☽♤◎
chaos	th	Thai	chaos	ความวุ่นวาย	✿◇☆◐⚚✼✸✰◑☾✿◇✶✮✰✸☯✹♠◆✧△◈✾◑☾✭●✺⚝★◍◔☀✮✶▲✩✬○✺⚝✦◕◉♡✶✮✩▲✩▲☾◑☀◔✰✸♤◎✪▽◓☼
chaos	ta	Tamil	chaos	குழப்பம்	✧△✻⚜▲✩☼◓☼◓☼◓✿◇⚜✻☯✹◐☆✧△♤◎◎♤☾◑✭●●✭◆♠✾◈✿◇◐☆△✧✷✯◌♣⚚✼◇✿○✬♤◎◓☼✽⚛✦◕☾◑✯✷
chaos	te	Telugu	chaos	గందరగోళం	✯✷✬○☀◔✷✯▲✩☾◑♠◆⚚✼♡◉▽✪✻⚜✪▽▲✩◑☾⚜✻◔☀◆♠✶✮⚛✽♤◎◍★✬○◆♠○✬▼✫✦◕✩▲✯✷✪▽✦◕◍★◇✿
chaos	mr	Marathi	chaos	गोंधळ	◓☼✾◈✷✯♠◆✿◇⚛✽☆◐⚚✼✧△☀◔✼⚚♤◎⚜✻◒☽♣◌♠◆☆◐●✭☆◐✹☯✷✯✰✸▽✪✯✷✫▼♡◉◉♡◉♡◐☆⚛✽▽✪✯✷
chaos	gu	Gujarati	chaos	અરાજકતા	✹☯☆◐◈✾☾◑⚛✽✯✷✯✷☀◔✭●★◍▼✫✶✮◐☆⚛✽✹☯✿◇✰✸△✧◔☀▲✩△✧◇✿◍★☼◓◒☽☆◐◍★♤◎☽◒✿◇◕✦♤◎
chaos	fa	Persian	chaos	هرج و مرج	✹☯♣◌★◍⚚✼✮✶✰✸◈✾⚚✼♠◆◒☽◌♣◍★◎♤☀◔✦◕♣◌♣◌◇✿◑☾☆◐△✧☼◓✾◈◉♡✫▼✬○☾◑♣◌✽⚛✭●✺⚝☯✹
chaos	iw	Hebrew	chaos	תוֹהוּ וָבוֹהוּ	✫▼◎♤✿◇✮✶◌♣●✭○✬✧△✫▼♣◌✶✮●✭☯✹✬○✶✮♠◆✺⚝♣◌⚛✽☯✹♠◆◌♣☼◓✺⚝♡◉✪▽◍★✰✸♠◆◈✾✹☯☀◔
chaos	nl	Dutch	chaos	chaos	✸✰✬○▲✩✦◕✩▲♡◉♠◆◓☼◉♡♣◌◌♣◎♤✾◈◍★☆◐◉♡◌♣▲✩✻⚜⚚✼✯✷☾◑◎♤♣◌✪▽▽✪☽◒◎♤✯✷⚛✽✩▲✿◇
chaos	sv	Swedish	chaos	kaos	✽⚛◉♡✹☯✸✰◎♤◓☼✷✯✾◈✼⚚◇✿♣◌◍★▽✪▽✪☾◑✺⚝✮✶✿◇✽⚛⚚✼✩▲✹☯★◍✭●◎♤◑☾◔☀♡◉✿◇✼⚚◇✿✦◕
chaos	no	Norwegian	chaos	kaos	✼⚚◒☽◉♡◔☀⚛✽◎♤◌♣♤◎✩▲✪▽✶✮◈✾✮✶✬○☯✹●✭⚚✼✯✷◌♣♡◉●✭☽◒✪▽✽⚛✼⚚✮✶◆♠▼✫⚝✺☯✹☯✹✹☯
chaos	da	Danish	chaos	kaos	✩▲⚛✽⚜✻♤◎✽⚛★◍♡◉☼◓☯✹✽⚛☯✹⚜✻✻⚜◆♠△✧♤◎☆◐◍★◕✦✩▲☆◐✿◇✪▽▽✪✭●✦◕☼◓✽⚛✽⚛⚝✺✻⚜✪▽
chaos	fi	Finnish	chaos	kaaos	☀◔◌♣✼⚚○✬☯✹♠◆☀◔●✭✧△☽◒◔☀◌♣◆♠✷✯♡◉✬○♣◌◉♡✾◈✮✶✶✮✷✯☯✹✾◈✯✷◈✾◒☽✧△▼✫✼⚚♡◉◌♣
chaos	cs	Czech	chaos	chaos	☯✹✽⚛✷✯◐☆☯✹✬○☯✹✩▲✷✯▲✩▲✩◌♣✷✯◑☾★◍◒☽☆◐☀◔★◍●✭✼⚚☀◔✬○✰✸☯✹✦◕☼◓✰✸✸✰♤◎✺⚝○✬
chaos	ro	Romanian	chaos	haos	⚛✽⚛✽✦◕✭●♡◉◑☾☀◔✫▼◆♠✼⚚✽⚛◒☽◈✾◐☆✯✷●✭◌♣⚝✺✮✶☾◑◉♡✩▲✸✰⚝✺✿◇◉♡✮✶◆♠♤◎✾◈✼⚚☆◐
chaos	hu	Hungarian	chaos	káosz	♠◆⚛✽◎♤✹☯♤◎▼✫✻⚜▽✪✻⚜✮✶✯✷◌♣◌♣♤◎✾◈⚚✼◐☆✾◈◇✿✪▽⚜✻✶✮✯✷☯✹◆♠◕✦◑☾✯✷★◍◒☽✶✮▼✫
chaos	el	Greek	chaos	χάος	✭●✺⚝★◍✻⚜♤◎●✭⚜✻✯✷☼◓✷✯♠◆✹☯◇✿▽✪✰✸✦◕♠◆☯✹♡◉◈✾☼◓✽⚛☯✹▽✪✭●✩▲☽◒✬○♡◉◌♣♤◎☼◓
chaos	sr	Serbian	chaos	хаос	◌♣☾◑◑☾✮✶✹☯✮✶☾◑✯✷✩▲♤◎◎♤☀◔◔☀☼◓✻⚜●✭✯✷●✭△✧▽✪▽✪✯✷✼⚚⚛✽♠◆✾◈☆◐✾◈◎♤✪▽✪▽✷✯
chaos	hr	Croatian	chaos	kaos	◍★◐☆◕✦●✭▼✫✹☯✽⚛◔☀▲✩◔☀✼⚚▽✪✼⚚◑☾♡◉◇✿●✭◇✿○✬☯✹◆♠✼⚚✮✶✮✶✺⚝✷✯✿◇☀◔✹☯✪▽⚚✼✰✸
chaos	bg	Bulgarian	chaos	хаос	✽⚛⚛✽☾◑○✬◐☆●✭⚛✽⚝✺✰✸◈✾▼✫✫▼▽✪◓☼◐☆★◍⚜✻◒☽✧△♣◌☀◔✦◕☼◓✦◕◒☽✫▼◈✾▽✪✫▼☆◐✼⚚✧△
chaos	sk	Slovak	chaos	chaos	✹☯◓☼✯✷✦◕◉♡◆♠◐☆✧△✫▼☼◓◈✾◔☀✺⚝◍★✿◇✼⚚✹☯▼✫◎♤✿◇☆◐◔☀✪▽♡◉▽✪●✭☽◒◌♣✯✷✪▽♠◆✷✯
chaos	sl	Slovenian	chaos	kaos	✮✶✯✷▼✫☆◐⚜✻♡◉◌♣◒☽✰✸☽◒▼✫△✧☯✹✪▽✻⚜♤◎✪▽✦◕✪▽▽✪♡◉☯✹✽⚛♠◆◑☾◓☼✶✮⚜✻♡◉⚚✼☽◒⚛✽
chaos	et	Estonian	chaos	kaos	☼◓◆♠✼⚚✶✮▼✫☀◔⚚✼★◍◌♣△✧♠◆☯✹◈✾♡◉◑☾✩▲◌♣✿◇✧△✶✮✻⚜☯✹✰✸☾◑○✬✩▲★◍☼◓♣◌○✬✭●✩▲
chaos	lv	Latvian	chaos	haoss	▽✪◌♣☽◒◐☆☯✹✸✰◒☽✦◕♣◌◕✦✫▼♡◉✿◇♠◆♠◆♠◆✩▲◇✿☼◓◐☆◒☽✷✯☾◑◇✿◇✿✾◈✷✯✪▽⚜✻✿◇☾◑✭●
chaos	lt	Lithuanian	chaos	chaosas	♠◆⚜✻⚜✻◆♠☯✹✰✸✽⚛✰✸◓☼☼◓♤◎⚝✺◕✦◆♠◆♠⚛✽⚜✻▽✪✼⚚◉♡✹☯▽✪☆◐✬○◇✿⚝✺✶✮✬○⚛✽⚝✺✦◕✺⚝
chaos	sw	Swahili	chaos	machafuko	✼⚚♡◉✬○◇✿♡◉✦◕▲✩✭●✩▲✸✰✫▼◌♣▲✩☯✹◍★◆♠☽◒✰✸◆♠✿◇✦◕♡◉▲✩✿◇✼⚚☯✹✪▽◕✦☆◐◈✾◆♠☆◐
chaos	zu	Zulu	chaos	isiphithiphithi	☽◒◐☆◕✦☽◒✩▲✹☯◇✿✷✯▽✪◉♡◕✦♠◆○✬◆♠✬○◇✿⚜✻☀◔◓☼✶✮▼✫✬○◆♠◍★☾◑✫▼✹☯◌♣✼⚚★◍⚜✻✧△
chaos	af	Afrikaans	chaos	chaos	☼◓◓☼☽◒◉♡☯✹▽✪◈✾⚜✻◇✿✶✮☀◔☾◑✯✷☼◓◔☀✭●◌♣✺⚝♡◉◌♣✷✯▲✩◓☼◍★✰✸◎♤☀◔☾◑✭●✸✰☀◔✿◇
chaos	yo	Yoruba	chaos	ipeja	☆◐◍★◉♡◑☾⚝✺✯✷◎♤◇✿♠◆▽✪◉♡✭●◌♣✽⚛♠◆⚛✽◒☽♠◆✻⚜✶✮✾◈◌♣◉♡☯✹☽◒✺⚝✺⚝✩▲♡◉◎♤♣◌✩▲
chaos	ig	Igbo	chaos	ogbaaghara	✹☯♤◎○✬◓☼✧△♤◎✩▲✪▽●✭✼⚚▼✫✬○♣◌◇✿✾◈☯✹✶✮⚚✼◕✦☀◔▽✪♡◉◎♤✶✮✺⚝✫▼♠◆◇✿⚝✺◒☽◐☆✾◈
chaos	am	Amharic	chaos	ብጥብጥ	✦◕☾◑✹☯✼⚚✻⚜✾◈◆♠✺⚝★◍✰✸▼✫◌♣♡◉○✬◒☽✮✶✮✶◇✿✬○✼⚚◓☼◎♤◈✾✫▼△✧◒☽★◍✯✷◔☀✦◕✪▽△✧
chaos	sq	Albanian	chaos	kaos	✼⚚◐☆⚛✽✧△▼✫✩▲✽⚛◉♡◆♠★◍✪▽♠◆⚛✽♡◉◌♣☀◔◌♣⚝✺△✧✺⚝✾◈⚛✽⚚✼◌♣☯✹✧△◎♤◍★✧△◇✿◕✦◇✿
chaos	az	Azerbaijani	chaos	xaos	✽⚛▽✪✪▽✯✷✬○⚜✻⚛✽◍★✦◕☆◐✦◕◈✾◈✾✰✸☆◐✶✮◎♤✼⚚◕✦◎♤♤◎△✧⚝✺◌♣◇✿◍★⚝✺✫▼●✭⚛✽✬○✻⚜
chaos	eu	Basque	chaos	kaosa	✰✸▲✩☀◔✻⚜✮✶✰✸⚛✽⚚✼⚝✺⚛✽⚝✺◒☽✺⚝✶✮◑☾◇✿☽◒✼⚚✩▲★◍✮✶☾◑⚛✽▲✩✻⚜✻⚜⚛✽◇✿◍★◇✿✷✯☾◑
chaos	be	Belarusian	chaos	хаос	✦◕◔☀✪▽♤◎✿◇☽◒✺⚝★◍☾◑♣◌◓☼○✬▲✩✽⚛⚚✼✦◕○✬♣◌✬○◉♡✹☯◌♣☆◐◐☆✿◇⚝✺☽◒◕✦✧△⚚✼▼✫☆◐
chaos	bs	Bosnian	chaos	haos	✮✶◇✿◒☽♣◌☯✹★◍⚜✻◌♣●✭✶✮◕✦◕✦☼◓◌♣☽◒☀◔◓☼♣◌✯✷☼◓☯✹◔☀◓☼☼◓✦◕●✭✻⚜◎♤✦◕◉♡✷✯◒☽
chaos	ca	Catalan	chaos	caos	✩▲★◍☆◐◌♣✭●◆♠◉♡△✧✮✶✻⚜☽◒⚝✺✫▼♡◉✬○☽◒✺⚝△✧▼✫✩▲✽⚛◇✿✸✰☀◔✹☯☯✹⚚✼✹☯✷✯✶✮⚝✺⚛✽
chaos	eo	Esperanto	chaos	kaoso	◍★★◍✦◕○✬◑☾◈✾✸✰⚝✺✭●✫▼⚝✺☯✹◑☾◐☆◉♡✫▼◔☀☾◑○✬◎♤✹☯✮✶✧△☾◑☯✹☽◒♠◆◔☀●✭⚝✺◈✾◆♠
chaos	tl	Filipino	chaos	kaguluhan	✾◈⚜✻✻⚜◌♣◎♤♠◆⚚✼◈✾✧△●✭✹☯✽⚛✮✶✩▲♣◌◉♡⚜✻◑☾✷✯✬○○✬✷✯✦◕▼✫★◍✻⚜☆◐⚛✽✻⚜◒☽☯✹✺⚝
chaos	gl	Galician	chaos	caos	◍★☆◐✼⚚✩▲✽⚛✾◈✫▼♣◌○✬✬○◔☀◐☆◌♣⚛✽▲✩●✭◆♠♣◌▼✫◑☾⚝✺◓☼☯✹✼⚚✻⚜◐☆✷✯✺⚝✭●✺⚝✾◈◓☼
chaos	ka	Georgian	chaos	ქაოსი	☾◑✿◇✽⚛⚜✻☾◑☼◓✷✯★◍✷✯◑☾◍★☀◔✻⚜✻⚜♠◆♣◌○✬◑☾★◍☯✹✭●◐☆☽◒✫▼⚝✺★◍◐☆⚚✼◉♡▼✫○✬☾◑
chaos	is	Icelandic	chaos	glundroða	✫▼⚜✻▽✪✪▽✶✮▽✪★◍✫▼★◍○✬◇✿◑☾✽⚛◈✾✺⚝✽⚛◆♠◎♤✭●♤◎♣◌✾◈△✧◒☽✩▲✶✮▲✩⚚✼◔☀♣◌◔☀✭●
chaos	ga	Irish	chaos	chaos	◌♣◎♤✧△☽◒✮✶♣◌◕✦◓☼✺⚝●✭★◍▲✩☆◐✬○✾◈☯✹⚝✺✬○◌♣♡◉✰✸☾◑⚛✽✽⚛✦◕✾◈☀◔▽✪✺⚝✿◇☆◐◓☼
chaos	jw	Javanese	chaos	Chaos	✶✮◍★✽⚛☆◐♡◉△✧✷✯◔☀♡◉◉♡✪▽△✧✮✶☯✹△✧✽⚛◐☆✸✰◉♡◔☀✯✷✦◕✻⚜✷✯✧△✭●✪▽◐☆⚚✼✩▲✹☯✶✮
chaos	kn	Kannada	chaos	ಅವ್ಯವಸ್ಥೆ	♣◌⚚✼✰✸✼⚚▲✩✷✯☼◓⚜✻✮✶◍★◆♠⚝✺★◍◑☾✿◇★◍⚝✺◒☽◍★☽◒♠◆◐☆✫▼◑☾✷✯○✬◕✦✽⚛◕✦★◍◎♤♠◆
chaos	kk	Kazakh	chaos	былық	★◍⚚✼✻⚜♤◎✭●♣◌◐☆◎♤▲✩⚝✺◓☼☽◒✦◕✿◇○✬◌♣♣◌✾◈✭●◌♣♣◌⚜✻◎♤▲✩✷✯✻⚜☾◑✫▼◇✿◈✾◒☽✮✶
chaos	km	Khmer	chaos	កលិយុក	✪▽☀◔✿◇◈✾✰✸✫▼✾◈♤◎☀◔✹☯✷✯♣◌♡◉◔☀✹☯✪▽◒☽◌♣✭●✺⚝✾◈✸✰◇✿✾◈▼✫◔☀◒☽♠◆☀◔✸✰⚚✼✦◕
chaos	lo	Lao	chaos	ຄວາມຫຢົ້ງເຫຢີງ	◑☾✭●☼◓☽◒⚜✻✽⚛⚚✼✧△△✧◎♤✽⚛✯✷✪▽☀◔★◍♠◆♠◆✦◕☽◒✦◕☾◑✩▲☀◔◇✿☾◑◍★★◍✶✮☾◑☆◐△✧♤◎
chaos	la	Latin	chaos	chaos	✶✮✩▲✿◇◈✾●✭☯✹⚝✺◔☀☯✹◕✦⚚✼♤◎✽⚛★◍✬○☽◒♡◉☽◒☀◔☽◒◉♡◎♤✽⚛●✭☯✹⚛✽♤◎◌♣★◍●✭✸✰◕✦
chaos	mk	Macedonian	chaos	хаос	◇✿★◍♤◎◌♣▲✩◑☾✦◕♠◆◈✾◐☆♣◌☯✹⚝✺◇✿✼⚚✾◈◉♡◒☽▲✩◌♣✫▼✰✸✧△◌♣☆◐✹☯▲✩◌♣◈✾✷✯☀◔✾◈
chaos	mg	Malagasy	chaos	korontana	▽✪♡◉⚚✼✿◇⚜✻✽⚛⚝✺✸✰◆♠✹☯◆♠✧△★◍◒☽★◍⚜✻♡◉✬○✧△◌♣⚚✼♤◎♠◆✰✸☾◑✪▽✰✸◒☽◌♣☀◔◇✿⚚✼
chaos	ml	Malayalam	chaos	കുഴപ്പം	✷✯✽⚛☼◓▲✩✫▼✭●☾◑✽⚛✮✶☼◓☾◑☽◒✼⚚☾◑✾◈★◍✺⚝⚚✼✸✰✷✯◓☼◇✿⚚✼♠◆☆◐✶✮☀◔♡◉✿◇✬○⚝✺✾◈
chaos	mt	Maltese	chaos	kaos	◆♠✶✮✫▼✧△✸✰◎♤✾◈♠◆✻⚜✸✰✸✰✭●♣◌✽⚛☀◔✯✷☀◔☾◑✩▲✿◇☀◔☾◑☾◑✩▲✺⚝✧△◉♡◒☽✺⚝♡◉◔☀△✧
chaos	mi	Maori	chaos	tino pōkīkī	✷✯⚝✺✽⚛◐☆◆♠◔☀☯✹✸✰✩▲✺⚝☾◑✸✰⚛✽✩▲✩▲☆◐▼✫♠◆☽◒☾◑♡◉◓☼✪▽✹☯⚚✼◓☼✶✮◈✾◆♠⚜✻◉♡○✬
chaos	mn	Mongolian	chaos	замбараагүйдэл	✻⚜◍★✮✶☾◑◔☀✬○✪▽☀◔○✬◕✦✰✸✻⚜✭●✻⚜✺⚝✫▼✶✮✹☯♡◉△✧✦◕◐☆✿◇▲✩✪▽◕✦✭●◔☀✩▲⚝✺◔☀☾◑
chaos	my	Myanmar (Burmese)	chaos	ကမောက်ကမ	✩▲●✭✩▲♤◎♠◆◍★◈✾♤◎✸✰◓☼◕✦✪▽♣◌◆♠◆♠✼⚚✩▲●✭✰✸◇✿◈✾◌♣✻⚜☆◐☾◑♣◌✩▲✧△♡◉⚜✻◇✿◇✿
chaos	ne	Nepali	chaos	अराजकता	○✬☾◑▲✩♤◎⚚✼☆◐☀◔✮✶✼⚚♣◌✬○☀◔◎♤◎♤◇✿✬○✫▼◕✦♠◆◕✦▲✩♤◎✾◈◈✾✶✮✻⚜✽⚛✿◇✩▲○✬♤◎◆♠
chaos	or	Odia	chaos	ବିଶୃଙ୍ଖଳା	✩▲✸✰▲✩◆♠♠◆✾◈✹☯✼⚚◑☾✾◈✧△✬○⚝✺☽◒◇✿✪▽✰✸△✧✩▲◔☀✪▽○✬◉♡⚜✻◌♣◒☽✸✰✼⚚☾◑●✭✬○✹☯
chaos	ps	Pashto	chaos	ګډوډي	✩▲☾◑◐☆☆◐♣◌✺⚝⚝✺✷✯✰✸☽◒◕✦✮✶▽✪✷✯✰✸◑☾☆◐⚝✺✫▼✸✰♡◉✪▽✯✷✻⚜◒☽✩▲▼✫▼✫★◍⚜✻◒☽✿◇
chaos	pa	Punjabi	chaos	ਹਫੜਾ-ਦਫੜੀ	△✧✬○✧△◔☀✪▽⚝✺☽◒✧△★◍✼⚚♡◉★◍☾◑◐☆⚛✽◍★◕✦⚜✻✫▼✩▲◍★⚝✺✹☯◆♠◕✦✰✸♡◉⚛✽☆◐⚛✽○✬⚜✻
chaos	sm	Samoan	chaos	vevesi	⚚✼◕✦✸✰☽◒✹☯☼◓◆♠✩▲◕✦✺⚝✮✶⚜✻◈✾✼⚚◇✿✶✮✬○◑☾☀◔✺⚝✾◈●✭✿◇◎♤◐☆◆♠☯✹✭●✿◇◕✦☆◐♣◌
chaos	gd	Scots Gaelic	chaos	caos	◕✦✹☯✩▲●✭✦◕⚜✻✿◇◆♠◉♡♤◎◔☀✦◕✧△▲✩✿◇♡◉✦◕○✬✬○◉♡✾◈♣◌✬○✼⚚△✧☼◓✪▽✹☯✾◈✸✰☾◑▼✫
chaos	st	Sesotho	chaos	pherekano	⚚✼✺⚝●✭◎♤◕✦✶✮☾◑◍★☾◑⚜✻✮✶◈✾☼◓☽◒▲✩◑☾◉♡☀◔✽⚛◎♤⚚✼☾◑✯✷★◍◍★✰✸★◍✽⚛△✧✽⚛◈✾⚛✽
chaos	sn	Shona	chaos	nyonganiso	✰✸✽⚛✸✰◈✾✿◇✻⚜◑☾◕✦♡◉◆♠✩▲★◍◎♤✻⚜◍★⚛✽☾◑★◍◇✿✪▽✭●☆◐◉♡✮✶✮✶♤◎⚝✺✦◕◐☆✩▲◓☼◌♣
chaos	sd	Sindhi	chaos	افراتفري	♡◉◈✾✯✷✰✸✰✸✦◕✼⚚◔☀✽⚛✩▲◍★✩▲◌♣◉♡◍★✹☯☆◐✾◈◉♡☾◑⚝✺◑☾◔☀◓☼◈✾△✧✺⚝☼◓◌♣●✭◌♣☽◒
